   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00
   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00
   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00
   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00
   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00
   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00
   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00
   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00
   0.848E+00   0.515E+00   0.225E+00   0.706E-01   0.159E-01   0.257E-02   0.299E-03   0.248E-04   0.515E+00   0.225E+00   0.706E-01   0.159E-01   0.257E-02   0.299E-03   0.248E-04   0.235E-02   0.235E-02   0.114E-02   0.114E-02
   0.100E+01   0.847E+00   0.515E+00   0.225E+00   0.706E-01   0.159E-01   0.257E-02   0.297E-03   0.847E+00   0.515E+00   0.225E+00   0.706E-01   0.159E-01   0.257E-02   0.297E-03   0.147E-01   0.147E-01   0.801E-02   0.801E-02
   0.847E+00   0.100E+01   0.848E+00   0.515E+00   0.225E+00   0.706E-01   0.159E-01   0.257E-02   0.100E+01   0.848E+00   0.515E+00   0.225E+00   0.706E-01   0.159E-01   0.257E-02   0.665E-01   0.665E-01   0.406E-01   0.406E-01
   0.515E+00   0.848E+00   0.100E+01   0.847E+00   0.515E+00   0.225E+00   0.706E-01   0.159E-01   0.848E+00   0.100E+01   0.847E+00   0.515E+00   0.225E+00   0.706E-01   0.159E-01   0.215E+00   0.215E+00   0.148E+00   0.148E+00
   0.225E+00   0.515E+00   0.847E+00   0.100E+01   0.848E+00   0.515E+00   0.225E+00   0.706E-01   0.515E+00   0.847E+00   0.100E+01   0.848E+00   0.515E+00   0.225E+00   0.706E-01   0.500E+00   0.500E+00   0.386E+00   0.386E+00
   0.706E-01   0.225E+00   0.515E+00   0.848E+00   0.100E+01   0.847E+00   0.515E+00   0.225E+00   0.225E+00   0.515E+00   0.848E+00   0.100E+01   0.847E+00   0.515E+00   0.225E+00   0.834E+00   0.834E+00   0.723E+00   0.723E+00
   0.159E-01   0.706E-01   0.225E+00   0.515E+00   0.847E+00   0.100E+01   0.848E+00   0.515E+00   0.706E-01   0.225E+00   0.515E+00   0.847E+00   0.100E+01   0.848E+00   0.515E+00   0.100E+01   0.100E+01   0.974E+00   0.974E+00
   0.215E+00   0.500E+00   0.834E+00   0.100E+01   0.860E+00   0.531E+00   0.236E+00   0.749E-01   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00
   0.100E+01   0.100E+01   0.100E+01   0.999E+00   0.998E+00   0.998E+00   0.997E+00   0.995E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00
   0.148E+00   0.386E+00   0.723E+00   0.974E+00   0.942E+00   0.653E+00   0.326E+00   0.116E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00
   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.100E+01   0.100E+01   0.999E+00   0.999E+00   0.998E+00   0.997E+00   0.996E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00
